benefit_id,card_id,row_type,benefit_group,benefit_title,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,group_max_limit,group_max_limit_unit,unit_amount,benefit_content,ui_title,ui_content,updated_at
04345_B0001,4345,주요혜택,상세혜택,딜라이브 요금 자동이체 시 전월 실적에 따라 청구 할인,생활비,12,Online,할인,12000,원,딜라이브,전월 이용 금액 30만원 이상 시,300000,,,,,,,,,"딜라이브 요금 자동이체 시 전월 실적에 따라 청구 할인
<table class=""benefit-table""><tr><th>전월 이용실적</th><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><td>월 할인금액 (한도)</td><td>12,000원</td><td>17,000원</td></tr></table>
최초 카드 사용 등록일로부터 다음 달 말일(실적 유예기간)까지 KB국민 딜라이브 카드 전월 이용실적이 없는 경우에도 1구간 청구 할인 서비스가 제공됩니다. (전월 이용실적 30만원 이상 / 1만 2천원 할인)
할인 금액보다 자동이체 승인금액이 작을 경우 승인금액만큼 할인 제공됩니다. (예시) 전월 이용실적 30만원 이상, 자동납부 승인금액 9,000원일 경우 9,000원 할인 제공됩니다.
딜라이브 요금 자동납부 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 제공되며, 할인한도 내에서 먼저 이용된 순서대로 할인 제공됩니다.
KB국민 딜라이브 카드로 딜라이브 요금을 자동납부하시는 경우에 한하여 할인이 제공되며, 카드를 받은 후 반드시 딜라이브 고객센터(1644-1100) 에서 자동이체를 별도로 신청하시기 바랍니다. (자동납부 요금은 KB국민카드에 청구되는 시점부터 할인 적용)",생활비 12000원 할인,"딜라이브 요금 자동이체 시 전월 실적에 따라 청구 할인
<table class=""benefit-table""><tr><th>전월 이용실적</th><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><td>월 할인금액 (한도)</td><td>12,000원</td><td>17,000원</td></tr></table>
최초 카드 사용 등록일로부터 다음 달 말일(실적 유예기간)까지 KB국민 딜라이브 카드 전월 이용실적이 없는 경우에도 1구간 청구 할인 서비스가 제공됩니다. (전월 이용실적 30만원 이상 / 1만 2천원 할인)
할인 금액보다 자동이체 승인금액이 작을 경우 승인금액만큼 할인 제공됩니다. (예시) 전월 이용실적 30만원 이상, 자동납부 승인금액 9,000원일 경우 9,000원 할인 제공됩니다.
딜라이브 요금 자동납부 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 제공되며, 할인한도 내에서 먼저 이용된 순서대로 할인 제공됩니다.
KB국민 딜라이브 카드로 딜라이브 요금을 자동납부하시는 경우에 한하여 할인이 제공되며, 카드를 받은 후 반드시 딜라이브 고객센터(1644-1100) 에서 자동이체를 별도로 신청하시기 바랍니다. (자동납부 요금은 KB국민카드에 청구되는 시점부터 할인 적용)",2026-06-02
04345_B0002,4345,주요혜택,상세혜택,딜라이브 요금 자동이체 시 전월 실적에 따라 청구 할인,생활비,12,Online,할인,17000,원,딜라이브,전월 이용 금액 70만원 이상 시,700000,,,,,,,,,"딜라이브 요금 자동이체 시 전월 실적에 따라 청구 할인
<table class=""benefit-table""><tr><th>전월 이용실적</th><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><td>월 할인금액 (한도)</td><td>12,000원</td><td>17,000원</td></tr></table>
최초 카드 사용 등록일로부터 다음 달 말일(실적 유예기간)까지 KB국민 딜라이브 카드 전월 이용실적이 없는 경우에도 1구간 청구 할인 서비스가 제공됩니다. (전월 이용실적 30만원 이상 / 1만 2천원 할인)
할인 금액보다 자동이체 승인금액이 작을 경우 승인금액만큼 할인 제공됩니다. (예시) 전월 이용실적 30만원 이상, 자동납부 승인금액 9,000원일 경우 9,000원 할인 제공됩니다.
딜라이브 요금 자동납부 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 제공되며, 할인한도 내에서 먼저 이용된 순서대로 할인 제공됩니다.
KB국민 딜라이브 카드로 딜라이브 요금을 자동납부하시는 경우에 한하여 할인이 제공되며, 카드를 받은 후 반드시 딜라이브 고객센터(1644-1100) 에서 자동이체를 별도로 신청하시기 바랍니다. (자동납부 요금은 KB국민카드에 청구되는 시점부터 할인 적용)",생활비 17000원 할인,"딜라이브 요금 자동이체 시 전월 실적에 따라 청구 할인
<table class=""benefit-table""><tr><th>전월 이용실적</th><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><td>월 할인금액 (한도)</td><td>12,000원</td><td>17,000원</td></tr></table>
최초 카드 사용 등록일로부터 다음 달 말일(실적 유예기간)까지 KB국민 딜라이브 카드 전월 이용실적이 없는 경우에도 1구간 청구 할인 서비스가 제공됩니다. (전월 이용실적 30만원 이상 / 1만 2천원 할인)
할인 금액보다 자동이체 승인금액이 작을 경우 승인금액만큼 할인 제공됩니다. (예시) 전월 이용실적 30만원 이상, 자동납부 승인금액 9,000원일 경우 9,000원 할인 제공됩니다.
딜라이브 요금 자동납부 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 제공되며, 할인한도 내에서 먼저 이용된 순서대로 할인 제공됩니다.
KB국민 딜라이브 카드로 딜라이브 요금을 자동납부하시는 경우에 한하여 할인이 제공되며, 카드를 받은 후 반드시 딜라이브 고객센터(1644-1100) 에서 자동이체를 별도로 신청하시기 바랍니다. (자동납부 요금은 KB국민카드에 청구되는 시점부터 할인 적용)",2026-06-02
04324_B0001,4324,주요혜택,상세혜택,알뜰폰 통신료 자동이체 할인 서비스,생활비,12,Both,할인,12000,원,알뜰폰 통신료,전월 이용 금액 30만원 이상 시,300000,,,,,,,,,"알뜰폰 통신료 자동이체 할인 서비스
- 서비스 요약
<table class=""benefit-table""><tr><th rowspan=""2"">구 분</th><th rowspan=""2"">세부 내용</th><th colspan=""2"">전월 이용실적에 따른 할인 금액</th></tr><tr><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><th>청구 할인</th><td>알뜰폰 통신료 자동이체 할인</td><td>1만2천원</td><td>1만7천원</td></tr></table>
알뜰폰이란 기존 통신사(SKT, KT, LG U+)의 망을 빌려 통신서비스를 제공하는 판매사업자의 자체상품을 말합니다. 기존 통신사의 망을 임대하는 형식으로, 동일한 통화품질을 제공합니다.
최초 카드 사용 등록일로부터 다음달 말일까지는 알뜰폰 Hub Ⅱ 카드 실적이 없는 경우에도 1구간(전월 이용실적 30만원 이상)에 해당하는 12,000원 청구할인 서비스가 적용됩니다.
할인금액보다 자동이체 승인금액이 적을 경우 승인금액만큼 할인 적용됩니다.
통신료 자동이체 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 됩니다.
해당 할인서비스는  알뜰폰 Hub Ⅱ 카드로 통신료 자동이체 등록 시에만 제공되며, 카드 수령 후 개별 알뜰폰 고객 콜센터에서 자동이체를 별도로 신청하시기 바랍니다. (자동이체 등록된 통신료가 카드사에 청구되는 시점부터 청구 할인 서비스 적용)
알뜰폰 사업자가 기존 통신사(SKT, KT, LG U+)를 통하여 통신 요금 청구 시 기존 통신사(SKT, KT, LG U+) 의 청구요금과 통합 할인이 적용됩니다.","생활비 12,000원 할인","알뜰폰 통신료 자동이체 할인 서비스
- 서비스 요약
<table class=""benefit-table""><tr><th rowspan=""2"">구 분</th><th rowspan=""2"">세부 내용</th><th colspan=""2"">전월 이용실적에 따른 할인 금액</th></tr><tr><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><th>청구 할인</th><td>알뜰폰 통신료 자동이체 할인</td><td>1만2천원</td><td>1만7천원</td></tr></table>
알뜰폰이란 기존 통신사(SKT, KT, LG U+)의 망을 빌려 통신서비스를 제공하는 판매사업자의 자체상품을 말합니다. 기존 통신사의 망을 임대하는 형식으로, 동일한 통화품질을 제공합니다.
최초 카드 사용 등록일로부터 다음달 말일까지는 알뜰폰 Hub Ⅱ 카드 실적이 없는 경우에도 1구간(전월 이용실적 30만원 이상)에 해당하는 12,000원 청구할인 서비스가 적용됩니다.
할인금액보다 자동이체 승인금액이 적을 경우 승인금액만큼 할인 적용됩니다.
통신료 자동이체 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 됩니다.
해당 할인서비스는  알뜰폰 Hub Ⅱ 카드로 통신료 자동이체 등록 시에만 제공되며, 카드 수령 후 개별 알뜰폰 고객 콜센터에서 자동이체를 별도로 신청하시기 바랍니다. (자동이체 등록된 통신료가 카드사에 청구되는 시점부터 청구 할인 서비스 적용)
알뜰폰 사업자가 기존 통신사(SKT, KT, LG U+)를 통하여 통신 요금 청구 시 기존 통신사(SKT, KT, LG U+) 의 청구요금과 통합 할인이 적용됩니다.",2026-06-02
04324_B0002,4324,주요혜택,상세혜택,알뜰폰 통신료 자동이체 할인 서비스,생활비,12,Both,할인,17000,원,알뜰폰 통신료,전월 이용 금액 70만원 이상 시,700000,,,,,,,,,"알뜰폰 통신료 자동이체 할인 서비스
- 서비스 요약
<table class=""benefit-table""><tr><th rowspan=""2"">구 분</th><th rowspan=""2"">세부 내용</th><th colspan=""2"">전월 이용실적에 따른 할인 금액</th></tr><tr><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><th>청구 할인</th><td>알뜰폰 통신료 자동이체 할인</td><td>1만2천원</td><td>1만7천원</td></tr></table>
알뜰폰이란 기존 통신사(SKT, KT, LG U+)의 망을 빌려 통신서비스를 제공하는 판매사업자의 자체상품을 말합니다. 기존 통신사의 망을 임대하는 형식으로, 동일한 통화품질을 제공합니다.
최초 카드 사용 등록일로부터 다음달 말일까지는 알뜰폰 Hub Ⅱ 카드 실적이 없는 경우에도 1구간(전월 이용실적 30만원 이상)에 해당하는 12,000원 청구할인 서비스가 적용됩니다.
할인금액보다 자동이체 승인금액이 적을 경우 승인금액만큼 할인 적용됩니다.
통신료 자동이체 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 됩니다.
해당 할인서비스는  알뜰폰 Hub Ⅱ 카드로 통신료 자동이체 등록 시에만 제공되며, 카드 수령 후 개별 알뜰폰 고객 콜센터에서 자동이체를 별도로 신청하시기 바랍니다. (자동이체 등록된 통신료가 카드사에 청구되는 시점부터 청구 할인 서비스 적용)
알뜰폰 사업자가 기존 통신사(SKT, KT, LG U+)를 통하여 통신 요금 청구 시 기존 통신사(SKT, KT, LG U+) 의 청구요금과 통합 할인이 적용됩니다.","생활비 17,000원 할인","알뜰폰 통신료 자동이체 할인 서비스
- 서비스 요약
<table class=""benefit-table""><tr><th rowspan=""2"">구 분</th><th rowspan=""2"">세부 내용</th><th colspan=""2"">전월 이용실적에 따른 할인 금액</th></tr><tr><th>1구간(30만원 이상)</th><th>2구간(70만원 이상)</th></tr><tr><th>청구 할인</th><td>알뜰폰 통신료 자동이체 할인</td><td>1만2천원</td><td>1만7천원</td></tr></table>
알뜰폰이란 기존 통신사(SKT, KT, LG U+)의 망을 빌려 통신서비스를 제공하는 판매사업자의 자체상품을 말합니다. 기존 통신사의 망을 임대하는 형식으로, 동일한 통화품질을 제공합니다.
최초 카드 사용 등록일로부터 다음달 말일까지는 알뜰폰 Hub Ⅱ 카드 실적이 없는 경우에도 1구간(전월 이용실적 30만원 이상)에 해당하는 12,000원 청구할인 서비스가 적용됩니다.
할인금액보다 자동이체 승인금액이 적을 경우 승인금액만큼 할인 적용됩니다.
통신료 자동이체 승인 건이 여러 건인 경우 합산하여 월 할인금액 내에서 할인 됩니다.
해당 할인서비스는  알뜰폰 Hub Ⅱ 카드로 통신료 자동이체 등록 시에만 제공되며, 카드 수령 후 개별 알뜰폰 고객 콜센터에서 자동이체를 별도로 신청하시기 바랍니다. (자동이체 등록된 통신료가 카드사에 청구되는 시점부터 청구 할인 서비스 적용)
알뜰폰 사업자가 기존 통신사(SKT, KT, LG U+)를 통하여 통신 요금 청구 시 기존 통신사(SKT, KT, LG U+) 의 청구요금과 통합 할인이 적용됩니다.",2026-06-02
07964_B0001,7964,주요혜택,커피,"스타벅스, 커피빈 10% 할인",카페/베이커리,14,Both,할인,10,%,"스타벅스, 커피빈",,0,,0,,3000,원,0,,,"[커피 할인 스타벅스, 커피빈 10% 할인]
스타벅스, 커피빈 10% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>스타벅스, 커피빈</td><td>10%</td><td>전월 이용실적 조건 없음 건당 이용조건 없음 월 할인한도 : 3천원 (월 3만원 이용금액까지 할인) 스타벅스는 사이렌오더 결제 포함 할인제외 : 상품권/선불카드(선불전자지급수단 포함) 구입 및 충전, 백화점, 대형마트, 철도·역사, 호텔 등에 입점한 가맹점 등</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",카페/베이커리 10% 할인,"[커피 할인 스타벅스, 커피빈 10% 할인]
스타벅스, 커피빈 10% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>스타벅스, 커피빈</td><td>10%</td><td>전월 이용실적 조건 없음 건당 이용조건 없음 월 할인한도 : 3천원 (월 3만원 이용금액까지 할인) 스타벅스는 사이렌오더 결제 포함 할인제외 : 상품권/선불카드(선불전자지급수단 포함) 구입 및 충전, 백화점, 대형마트, 철도·역사, 호텔 등에 입점한 가맹점 등</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0002,7964,주요혜택,모바일,"모바일 할인 구글플레이스토어, 앱스토어 10% 할인",구독/스트리밍,8,Online,할인,10,%,"구글플레이스토어, 앱스토어",전월 이용 금액 200만원 이상 시,2000000,,0,,5000,원,,,,"[모바일 할인 구글플레이스토어, 앱스토어 10% 할인]
구글플레이스토어, 앱스토어 10% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>구글플레이스토어, 앱스토어</td><td>10%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 5천원 (월 5만원 이용금액까지 할인) 가맹점명이 '구글플레이스토어', '앱스토어'로 등록된 KB국민카드 가맹점에 한하여 제공</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",구독/스트리밍 10% 할인,"[모바일 할인 구글플레이스토어, 앱스토어 10% 할인]
구글플레이스토어, 앱스토어 10% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>구글플레이스토어, 앱스토어</td><td>10%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 5천원 (월 5만원 이용금액까지 할인) 가맹점명이 '구글플레이스토어', '앱스토어'로 등록된 KB국민카드 가맹점에 한하여 제공</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0003,7964,주요혜택,문화,문화 할인,문화/엔터,11,Both,할인,10,%,인터파크 티켓,전월 이용 금액 20만원 이상 시,200000,,0,,7000,원,,,,"[문화 할인]
인터파크 티켓 10% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>인터파크 티켓</td><td>10%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 7천원 (월 7만원 이용금액까지 할인) 공연 티켓 예매 시에만 제공</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",문화/엔터 10% 할인,"[문화 할인]
인터파크 티켓 10% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>인터파크 티켓</td><td>10%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 7천원 (월 7만원 이용금액까지 할인) 공연 티켓 예매 시에만 제공</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0004,7964,주요혜택,뷰티,뷰티 할인,패션/뷰티,2,Both,할인,5,%,"올리브영, 미용실 업종",전월 이용 금액 20만원 이상 시,200000,,0,,2000,원,,,,"[뷰티 할인]
올리브영, 미용실 업종 5% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>올리브영, 미용실 업종</td><td>5%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 2천원 (월 4만원 이용금액까지 할인) KB국민카드 업종 분류 기준에 따라 지정 업종에 한하여 적용</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",패션/뷰티 5% 할인,"[뷰티 할인]
올리브영, 미용실 업종 5% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>올리브영, 미용실 업종</td><td>5%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 2천원 (월 4만원 이용금액까지 할인) KB국민카드 업종 분류 기준에 따라 지정 업종에 한하여 적용</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0005,7964,주요혜택,편의점,편의점 할인,편의점,13,Offline,할인,5,%,"GS25, CU",전월 이용 금액 20만원 이상 시,200000,,0,,2000,원,,,,"[편의점 할인]
GS25, CU 5% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>GS25, CU</td><td>5%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 2천원 (월 4만원 이용금액까지 할인) 할인제외 : 상품권/선불카드(선불전자지급수단 포함) 구입 및 충전 금액</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",편의점 5% 할인,"[편의점 할인]
GS25, CU 5% 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>GS25, CU</td><td>5%</td><td>전월 이용실적 20만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 2천원 (월 4만원 이용금액까지 할인) 할인제외 : 상품권/선불카드(선불전자지급수단 포함) 구입 및 충전 금액</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0006,7964,주요혜택,구독,구독 할인,구독/스트리밍,8,Online,할인,1000,원,"넷플릭스, 유튜브프리미엄",전월 이용 금액 20만원 이상 시,200000,,10000,2,2000,원,,,,"[구독 할인]
넷플릭스, 유튜브프리미엄 1,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>넷플릭스, 유튜브프리미엄</td><td>1,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 1만원 이상 이용 시 제공 월 할인횟수 : 2회 (월 할인한도 2천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.","구독/스트리밍 1,000원 할인","[구독 할인]
넷플릭스, 유튜브프리미엄 1,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>넷플릭스, 유튜브프리미엄</td><td>1,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 1만원 이상 이용 시 제공 월 할인횟수 : 2회 (월 할인한도 2천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0007,7964,주요혜택,배달,배달 할인,배달,15,Online,할인,1000,원,"배달의민족, 요기요",전월 이용 금액 200만원 이상 시,2000000,,10000,1,1000,원,,,,"[배달 할인]
배달의민족, 요기요 1,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>배달의민족, 요기요</td><td>1,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 1만원 이상 이용 시 제공 월 할인횟수 : 1회 (월 할인한도 1천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",배달 1000원 할인,"[배달 할인]
배달의민족, 요기요 1,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>배달의민족, 요기요</td><td>1,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 1만원 이상 이용 시 제공 월 할인횟수 : 1회 (월 할인한도 1천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0008,7964,주요혜택,이동통신,이동통신 할인,생활비,12,Both,할인,2500,원,"SKT, KT, LG U+, Liiv M",전월 이용 금액 200만원 이상 시,2000000,,50000,1,2500,원,,,,"[이동통신 할인]
SKT, KT, LG U+, Liiv M 2,500원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>SKT, KT, LG U+, Liiv M</td><td>2,500원</td><td>전월 이용실적 20만원 이상 시 제공 통신요금 5만원 이상 이용 시 제공 이동통신요금 자동이체 납부금액 기준 제공 월 할인횟수 : 1회 (월 할인한도 2천5백원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.","생활비 2,500원 할인","[이동통신 할인]
SKT, KT, LG U+, Liiv M 2,500원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>SKT, KT, LG U+, Liiv M</td><td>2,500원</td><td>전월 이용실적 20만원 이상 시 제공 통신요금 5만원 이상 이용 시 제공 이동통신요금 자동이체 납부금액 기준 제공 월 할인횟수 : 1회 (월 할인한도 2천5백원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0009,7964,주요혜택,영화,영화 할인,문화/엔터,11,Online,할인,4000,원,CGV,전월 이용 금액 20만원 이상 시,200000,,10000,2,8000,원,,,,"[영화 할인]
CGV 4,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>CGV</td><td>4,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 1만원 이상 이용 시 제공 현장 결제, 공식 홈페이지 및 모바일(앱) 결제 시 제공 할인 제외 : 상품권 구매 및 매점 이용금액 월 할인횟수 : 2회 (월 할인한도 8천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",문화/엔터 4000원 할인,"[영화 할인]
CGV 4,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>CGV</td><td>4,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 1만원 이상 이용 시 제공 현장 결제, 공식 홈페이지 및 모바일(앱) 결제 시 제공 할인 제외 : 상품권 구매 및 매점 이용금액 월 할인횟수 : 2회 (월 할인한도 8천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0010,7964,주요혜택,놀이공원,"놀이공원 할인 에버랜드, 롯데월드 15,000원 할인",문화/엔터,11,Both,할인,15000,원,"에버랜드, 롯데월드",전월 이용 금액 20만원 이상 시,200000,,30000,1,15000,원,,,,"[놀이공원 할인 에버랜드, 롯데월드 15,000원 할인]
에버랜드, 롯데월드 15,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>에버랜드, 롯데월드</td><td>15,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 3만원 이상 이용 시 제공 티켓 결제 시 제공 할인 제외 : 상품권 구매 및 매점 이용금액 월 할인횟수 : 1회 (월 할인한도 1만5천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.","문화/엔터 15,000원 할인","[놀이공원 할인 에버랜드, 롯데월드 15,000원 할인]
에버랜드, 롯데월드 15,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인금액</th><th>확인사항</th></tr><tr><td>에버랜드, 롯데월드</td><td>15,000원</td><td>전월 이용실적 20만원 이상 시 제공 건당 3만원 이상 이용 시 제공 티켓 결제 시 제공 할인 제외 : 상품권 구매 및 매점 이용금액 월 할인횟수 : 1회 (월 할인한도 1만5천원 이내 제공)</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
07964_B0011,7964,주요혜택,KB Pay(오프라인),오프라인 할인 오프라인 가맹점 추가 할인,기타,22,Offline,할인,2,%,오프라인 가맹점,전월 이용 금액 300만원 이상 시,3000000,,,,3000,원,,,,"[오프라인 할인 오프라인 가맹점 2% 추가 할인]
오프라인 가맹점 2% 추가 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>오프라인 가맹점 KB Pay 결제 시</td><td>2%</td><td>전월 이용실적 30만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 3천원 (월 15만원 이용금액까지 할인) 일상 혜택과 중복적용 가능</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",오프라인 할인 오프라인 가맹점 추가 할인,"[오프라인 할인 오프라인 가맹점 2% 추가 할인]
오프라인 가맹점 2% 추가 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>오프라인 가맹점 KB Pay 결제 시</td><td>2%</td><td>전월 이용실적 30만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 3천원 (월 15만원 이용금액까지 할인) 일상 혜택과 중복적용 가능</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
